,Unnamed: 0,START_DATE,END_DATE
5726,25264,2007-07-06,2007-07-06
5727,916855,2000-07-05,
5728,85402,1996-07-05,1996-07-05
5729,289712,2005-07-06,2005-07-06
5730,1811751,2015-07-06,2015-07-06
5731,1665381,2013-07-06,2013-07-06
5732,79893,1995-07-06,1995-07-06
5733,1194284,2010-07-06,
5734,750863,1999-07-06,
5735,1074752,2002-07-06,
5736,1087179,2002-07-06,
5737,146987,2002-07-06,2002-07-06
5738,1071802,1993-07-06,
5739,1764985,2014-07-06,
5740,1284744,2008-07-05,2008-07-05
5741,22434,2007-07-06,2007-07-07
5742,1855086,2015-07-06,2015-07-06
5743,1572954,2012-07-05,2012-07-06
5744,199629,1997-07-06,1997-07-06
5745,1631892,2012-07-05,
5746,1536963,2009-07-06,
5747,869297,1998-07-06,
5748,1106784,2004-07-05,
5749,1795524,2015-07-06,
5750,1091452,2002-07-06,
5751,92897,1996-07-05,1996-07-05
5752,491892,2006-07-07,
5753,1589713,2012-07-06,2012-07-06
5754,1087363,2003-07-07,
5755,1790421,2015-07-07,2015-07-08
5756,1278905,2006-07-07,
5757,1640243,2013-07-07,2013-07-10
5758,1773119,2014-07-07,2014-07-14
5759,1794961,2015-07-07,2015-07-07
5760,89792,1996-07-06,1996-07-06
5761,1329973,2003-07-07,2003-07-07
5762,1647829,2013-07-07,2013-07-07
5763,167235,2004-07-06,2004-07-06
5764,1596410,2012-07-06,2012-07-06
5765,1030422,1998-07-07,
5766,872203,1998-07-07,
5767,760612,1993-07-07,1993-07-08
5768,1663426,2013-07-07,2013-07-07
5769,1079336,1992-07-06,
5770,19741,2007-07-07,2007-07-07
5771,1333577,2004-07-06,2004-07-06
5772,1079338,1992-07-06,
5773,1346247,2001-07-07,2001-07-07
5774,930399,2002-07-07,
5775,440916,2006-07-07,
5776,458939,2009-07-07,
5777,8928,2006-07-07,2006-07-11
5778,312096,2005-07-07,2005-07-07
5779,139692,2001-07-07,2001-07-07
5780,532465,2008-07-06,
5781,561647,2005-07-07,
5782,655964,2008-07-06,
5783,292576,2005-07-07,2005-07-07
5784,201278,1996-07-06,1996-07-06
5785,4644,2005-07-07,2005-11-28
5786,847980,2000-07-06,
5787,318193,2000-07-06,2000-07-06
5788,926364,2002-07-07,
5789,739302,1993-07-07,1993-07-08
5790,372554,2007-07-07,2007-07-09
5791,347534,2008-07-06,2008-07-06
5792,151009,2002-07-07,2002-07-07
5793,147148,2002-07-08,2002-07-10
5794,755130,1994-07-08,
5795,119367,1999-07-08,1999-07-08
5796,290887,2001-07-08,2001-07-08
5797,1461303,2011-07-08,2011-07-08
5798,284727,2006-07-08,2006-07-08
5799,615549,2005-07-08,
5800,1607562,2012-07-07,2012-07-23
5801,57804,1993-07-08,1993-07-08
5802,771150,1993-07-08,1993-07-08
5803,1792804,2015-07-08,2015-07-08
5804,262423,2000-07-07,2000-07-07
5805,1557857,2011-07-08,
5806,719257,2002-07-08,2002-07-08
5807,97668,1997-07-08,1997-07-08
5808,740365,1992-07-07,1992-07-07
5809,1471443,2011-07-08,
5810,97429,1997-07-08,1997-07-09
5811,1079342,1992-07-07,
5812,1171478,1998-07-08,1998-07-08
5813,156755,2003-07-08,2003-07-09
5814,1779471,2014-07-08,2014-07-08
5815,1281515,2009-07-08,2009-07-08
5816,1661963,2013-07-08,2013-07-08
5817,983513,1998-07-08,
5818,8826,2006-07-08,2006-07-08
5819,97883,1997-07-08,1997-07-08
5820,19250,2007-07-08,2007-07-08
5821,957167,1998-07-08,
5822,20173,2007-07-08,2007-07-10
5823,1064937,2005-07-08,2005-07-08
5824,158963,2003-07-08,2003-07-09
5825,231487,1998-07-08,1998-07-08
5826,1110726,1999-07-08,
5827,1873946,2009-07-09,
5828,1537073,2009-07-09,
5829,1513016,2011-07-09,
5830,1071006,2009-07-09,
5831,335962,2006-07-09,2006-07-09
5832,152941,2002-07-09,2002-07-11
5833,228362,1996-07-08,1996-07-08
5834,282772,2006-07-09,2006-07-09
5835,1641897,2013-07-09,2013-07-09
5836,1108921,2003-07-09,
5837,1083134,1999-07-09,
5838,898052,2000-07-08,
5839,318576,2001-07-09,2001-07-09
5840,1579475,2012-07-08,2012-07-08
5841,1466890,2011-07-09,2011-07-09
5842,1459698,2011-07-09,2011-07-12
5843,1494794,2011-07-09,2011-07-09
5844,614550,1999-07-09,
5845,341015,2006-07-09,2006-07-09
5846,39553,2009-07-09,2009-07-10
5847,274538,2005-07-09,2005-07-09
5848,343971,2002-07-09,2002-07-10
5849,97882,1997-07-09,1997-07-09
5850,93887,1996-07-08,1996-07-09
5851,219272,1994-07-09,1994-07-10
5852,765737,2001-07-09,
5853,1007090,1993-07-09,
5854,233477,1994-07-09,1994-07-20
5855,550821,1995-07-09,
5856,289617,2001-07-09,2001-07-09
5857,720251,1994-07-09,1994-07-09
5858,1263887,2006-07-09,2006-07-09
5859,12854,2006-07-09,2006-07-09
5860,612649,1998-07-09,
5861,113198,1998-07-09,1998-07-09
5862,4951,2005-07-09,2005-07-10
5863,1112289,2007-07-10,
5864,960840,1998-07-10,
5865,1496107,2011-07-10,2011-07-10
5866,1513496,2011-07-10,
5867,276798,2007-07-10,2007-07-10
5868,327063,2002-07-10,2002-07-10
5869,740366,1992-07-09,1992-07-09
5870,228383,1996-07-09,1996-07-09
5871,716661,1996-07-09,1996-07-09
5872,525944,2007-07-10,
5873,1729840,2014-07-10,2014-07-10
5874,462378,1998-07-10,
5875,1606557,2012-07-09,2012-07-09
5876,1569395,2012-07-09,2012-07-11
5877,1695202,2013-07-10,
5878,1826795,2015-07-10,2015-07-10
5879,1181637,2010-07-10,2010-07-10
5880,1790662,2015-07-10,2015-07-10
5881,1657767,2013-07-10,2013-07-14
5882,1104594,2004-07-09,
5883,699557,1992-07-09,1992-07-09
5884,669983,2006-07-10,
5885,1102297,1993-07-10,
5886,1501749,2011-07-10,2011-07-10
5887,140242,2001-07-10,2001-07-10
5888,338582,2002-07-10,2002-07-11
5889,1585597,2012-07-09,2012-07-09
5890,1138949,1994-07-10,
5891,139539,2001-07-10,2001-07-11
5892,1758455,2014-07-10,2014-07-10
5893,717659,1996-07-09,
5894,1080096,1993-07-10,
5895,1724811,2014-07-10,
5896,223048,1997-07-10,1997-07-10
5897,189522,1998-07-10,1998-07-10
5898,265688,2007-07-10,2007-07-10
5899,1231422,2010-07-10,2010-07-10
5900,143810,2001-07-10,2001-07-13
5901,681921,1994-07-11,
5902,1245262,2000-07-10,2000-07-10
5903,1179438,2010-07-11,2010-07-12
5904,1537138,2009-07-11,
5905,372342,2007-07-11,2007-07-11
5906,1179037,2010-07-11,2010-07-12
5907,1625763,2012-07-10,2012-07-10
5908,1779523,2014-07-11,2014-07-11
5909,193460,1995-07-11,1995-07-11
5910,372322,2007-07-11,2007-07-11
5911,308339,2005-07-11,2005-07-11
5912,1408700,1992-07-10,1992-07-10
5913,391177,2004-07-10,
5914,314535,2001-07-11,2001-07-11
5915,334978,2002-07-11,2002-07-11
5916,150842,2002-07-11,2002-07-18
5917,131030,2000-07-10,2000-07-11
5918,227939,1999-07-11,1999-07-14
5919,556052,1999-07-11,
5920,210877,1994-07-11,1994-07-13
5921,297528,2003-07-11,2003-07-11
5922,1860533,2007-07-11,
5923,1735725,2014-07-11,2014-07-11
5924,547787,1993-07-11,
5925,489720,2004-07-10,
5926,19359,2007-07-11,2007-07-11
5927,1065850,2009-07-11,2009-07-14
5928,106644,1998-07-11,1998-07-12
5929,87173,1996-07-10,1996-07-12
5930,1806928,2015-07-11,2015-07-12
5931,952589,1992-07-10,
5932,104540,1998-07-11,1998-07-14
5933,1650372,2013-07-11,2013-07-11
5934,782885,1995-07-11,1995-07-11
5935,1537158,2009-07-11,
5936,806241,2007-07-11,2007-07-15
5937,145672,2001-07-11,2001-07-11
5938,661023,2005-07-11,
5939,88164,1996-07-10,1996-07-10
5940,381120,2002-07-11,
5941,165446,2004-07-10,2004-07-10
5942,1725183,2014-07-11,2014-07-12
5943,69365,1994-07-11,1994-07-11
5944,473933,2005-07-11,
5945,1796600,2015-07-11,2015-09-21
5946,1567300,2012-07-10,2012-07-12
5947,1875554,2009-07-12,2009-07-12
5948,712439,1996-07-11,1996-07-11
5949,377444,2003-07-12,
5950,366291,2002-07-12,2002-07-12
5951,1695403,2013-07-12,
5952,136753,2001-07-12,2001-07-13
5953,604406,1992-07-11,
5954,726031,1998-07-12,1998-07-12
5955,1201720,2010-07-12,
5956,1099107,1994-07-12,
5957,1078739,2010-07-12,
5958,1075189,2003-07-12,
5959,150847,2002-07-12,2002-07-12
5960,713297,1994-07-12,1994-07-12
5961,1537197,2009-07-12,
5962,297351,2002-07-12,2002-07-12
5963,1136650,2010-07-12,
5964,247142,2006-07-12,2006-07-12
5965,31733,2008-07-11,2008-07-12
5966,1212170,2010-07-12,2010-07-12
5967,340749,2001-07-12,2001-07-12
5968,243293,1995-07-12,1995-07-12
5969,1632057,2012-07-11,
5970,312788,2006-07-12,2006-07-12
5971,722238,1994-07-12,
5972,1623908,2012-07-11,2012-07-11
5973,995028,2000-07-11,
5974,1654494,2013-07-12,2013-07-12
5975,1273800,2001-07-12,2001-07-15
5976,670909,2007-07-12,
5977,1573835,2012-07-11,2012-07-11
5978,314541,2001-07-12,2001-07-12
5979,1722833,2014-07-12,2014-07-12
5980,957208,1998-07-12,
5981,1313125,2003-07-12,2003-07-12
5982,1639830,2013-07-12,2013-07-17
5983,398966,2007-07-12,
5984,1422548,2009-07-13,
5985,349174,2007-07-13,2007-07-15
5986,19552,2007-07-13,2007-07-14
5987,1444865,2001-07-13,
5988,1026566,1997-07-13,
5989,1026863,1998-07-13,
5990,1004803,1993-07-13,
5991,1427523,2010-07-13,2010-07-13
5992,1519195,2011-07-13,2011-07-13
5993,398971,2007-07-13,
5994,632823,2006-07-13,
5995,651150,2008-07-12,
5996,57860,1993-07-13,1993-07-13
5997,1208772,2010-07-13,
5998,118293,1999-07-13,1999-07-13
5999,755268,1992-07-12,
6000,136690,2001-07-13,2001-07-14
6001,400923,2003-07-13,
6002,1146356,2010-07-13,2010-07-13
6003,366033,2002-07-13,
6004,512894,2007-07-13,
6005,719528,2002-07-13,2002-07-13
6006,1558132,2011-07-13,
6007,345076,2007-07-13,2007-07-14
6008,217138,1998-07-13,1998-07-13
6009,151568,2002-07-13,2002-07-13
6010,1502858,2011-07-13,2011-07-13
6011,769767,2001-07-13,2001-07-13
6012,952608,1992-07-12,
6013,1346169,2002-07-13,2002-07-13
6014,592669,2006-07-13,
6015,98062,1997-07-13,1997-07-13
6016,1106773,2003-07-13,
6017,1690683,2013-07-13,
6018,725432,2000-07-12,2000-07-12
6019,1851529,2015-07-13,
6020,1525934,2011-07-13,2011-07-13
6021,131657,2000-07-12,2000-07-18
6022,158863,2003-07-13,2003-07-13
6023,1208778,2010-07-13,
6024,616964,2006-07-14,
6025,1083182,1999-07-14,
6026,954972,1995-07-14,
6027,771310,1996-07-13,1996-07-13
6028,1639563,2013-07-14,2013-07-15
6029,1062511,2004-07-13,2004-07-13
6030,346939,2001-07-14,2001-07-14
6031,1376462,1995-07-14,1995-07-14
6032,299382,2003-07-14,2003-07-14
6033,1064225,2007-07-14,
6034,193587,1996-07-13,1996-07-13
6035,996767,2000-07-13,
6036,764648,2001-07-14,
6037,406627,2004-07-13,
6038,1035305,2000-07-13,
6039,1385216,1992-07-13,1992-07-14
6040,736624,1993-07-14,1993-07-14
6041,393275,2008-07-13,
6042,148925,2002-07-14,2002-07-14
6043,169912,2004-07-13,2004-07-13
6044,288723,2006-07-14,2006-07-15
6045,394379,2006-07-14,
6046,1113402,2003-07-14,
6047,1213790,2010-07-14,2010-07-14
6048,1026969,1998-07-14,
6049,1665843,2013-07-14,2013-07-14
6050,1655021,2013-07-14,2013-07-14
6051,228418,1996-07-13,1996-07-13
6052,1621781,2012-07-13,2012-07-13
6053,115455,1999-07-14,1999-07-14
6054,1120867,1997-07-14,
6055,28404,2008-07-13,2008-07-13
6056,724820,1998-07-14,
6057,1280232,2009-07-14,2009-07-14
6058,1461091,2011-07-14,2011-07-14
6059,1581837,2012-07-13,2012-07-14
6060,716488,1996-07-13,1996-07-13
6061,465214,2002-07-14,
6062,1654204,2013-07-14,2013-07-14
6063,282243,2003-07-14,2003-07-14
6064,1143120,2003-07-14,
6065,144363,2001-07-14,2001-07-14
6066,1086211,1997-07-14,
6067,1280235,2009-07-15,2009-07-15
6068,742978,1992-07-14,1992-07-14
6069,166828,2004-07-14,2004-07-15
6070,1136624,2010-07-15,
6071,1063026,2006-07-15,2006-07-16
6072,591437,2003-07-15,
6073,1581725,2012-07-14,2012-07-14
6074,23715,2007-07-15,2007-07-15
6075,133205,2000-07-14,2000-12-05
6076,1246122,2000-07-14,2000-07-14
6077,325256,2004-07-14,2004-07-14
6078,331168,2004-07-14,2004-07-16
6079,830652,2000-07-14,
6080,282787,2006-07-15,2006-07-15
6081,68759,1994-07-15,1994-07-15
6082,556062,1999-07-15,
6083,180659,1998-07-15,1998-07-15
6084,1344964,2001-07-15,2001-07-15
6085,1543880,2010-07-15,
6086,73569,1994-07-15,1994-07-15
6087,1862363,2004-07-14,
6088,1099670,2003-07-15,
6089,172029,2004-07-14,2004-07-14
6090,659920,2007-07-15,
6091,9060,2006-07-15,2006-07-15
6092,562360,2006-07-15,
6093,904235,1997-07-15,
6094,593820,2007-07-15,
6095,85783,1996-07-14,1996-07-14
6096,156312,2003-07-15,2003-07-22
6097,187237,1997-07-15,1997-07-15
6098,1537446,2009-07-16,
6099,765637,2001-07-16,
6100,1126017,2003-07-16,
6101,751954,2000-07-15,
6102,1255444,2001-07-16,2001-07-16
6103,827030,2000-07-15,
6104,357387,2007-07-16,2007-07-16
6105,511448,2000-07-15,
6106,20753,2007-07-16,2007-07-17
6107,319370,2003-07-16,2003-07-16
6108,1512744,2011-07-16,2011-07-16
6109,89034,1996-07-15,1996-07-15
6110,1787845,2014-07-16,2014-07-16
6111,1362128,1993-07-16,1993-07-16
6112,93442,1996-07-15,1996-07-15
6113,437679,2006-07-16,
6114,6211,2005-07-16,2005-07-17
6115,1102404,1993-07-16,
6116,1537438,2009-07-16,
6117,277647,2005-07-16,2005-07-16
6118,344627,2005-07-16,2005-07-17
6119,1126185,2005-07-16,
6120,1081745,1996-07-15,
6121,58251,1993-07-16,1993-07-16
6122,278042,2009-07-16,2009-07-16
6123,510344,2003-07-16,
6124,189667,1999-07-16,1999-07-16
6125,708904,1995-07-16,1995-07-16
6126,326707,2004-07-15,2004-07-16
6127,1500940,2011-07-16,2011-07-16
6128,1097383,2000-07-15,
6129,1558317,2011-07-16,
6130,1727102,2014-07-16,2014-07-18
6131,1361310,1992-07-15,1992-07-15
6132,89798,1996-07-15,1996-07-15
6133,165543,2004-07-15,2004-07-15
6134,1083886,2004-07-15,
6135,14978,2006-07-16,2006-07-16
6136,1575862,2012-07-15,2012-07-15
6137,1226206,2008-07-15,
6138,946269,1997-07-16,
6139,353667,2002-07-16,2002-07-20
6140,210908,1994-07-17,1994-08-20
6141,513561,2006-07-17,
6142,1112533,1994-07-17,
6143,282056,2002-07-17,2002-07-17
6144,1779634,2014-07-17,2014-07-17
6145,10568,2006-07-17,2006-07-17
6146,1661762,2013-07-17,2013-07-17
6147,238145,1994-07-17,1994-07-18
6148,38761,2009-07-17,2009-07-17
6149,164741,1997-07-17,
6150,1576807,2012-07-16,2012-07-16
6151,507023,2001-07-17,
6152,14461,2006-07-17,2006-10-04
6153,149756,2002-07-17,2002-07-17
6154,351215,2007-07-17,2007-07-27
6155,5108,2005-07-17,2005-07-18
6156,153976,2002-07-17,2002-07-17
6157,1284070,2010-07-17,2010-07-17
6158,1773125,2014-07-17,2014-07-17
6159,81150,1995-07-17,1995-07-18
6160,1279482,2005-07-17,2005-07-17
6161,9294,2006-07-17,2006-07-17
6162,850839,2000-07-16,
6163,251418,2008-07-16,2008-07-16
6164,128579,2000-07-16,2000-07-16
6165,1505882,2011-07-17,2011-07-17
6166,232612,1997-07-17,1997-07-17
6167,345824,2002-07-17,2002-07-17
6168,292935,2000-07-16,2000-07-16
6169,479955,2008-07-17,
6170,122662,2000-07-17,2000-07-17
6171,654718,2008-07-17,
6172,1859325,2015-07-18,2015-07-18
6173,916919,2000-07-17,
6174,1627324,2012-07-17,
6175,13165,2006-07-18,2006-07-18
6176,48363,1992-07-17,1992-07-18
6177,1348643,2002-07-18,2002-07-18
6178,291952,2006-07-18,2006-07-18
6179,3225,2005-07-18,2005-07-19
6180,848255,2000-07-17,
6181,394549,2006-07-18,
6182,1164325,2006-07-18,2006-07-18
6183,851230,2000-07-17,
6184,282414,2004-07-17,2004-07-17
6185,1079365,1992-07-17,
6186,337213,2000-07-17,2000-07-20
6187,1188245,2009-07-18,
6188,188446,1996-07-17,1996-07-17
6189,193266,1993-07-18,1993-07-18
6190,1336663,2005-07-18,2005-07-18
6191,1112542,1994-07-18,
6192,330250,2000-07-17,2000-07-17
6193,663306,2007-07-18,
6194,55584,1993-07-18,1993-07-18
6195,9269,2006-07-18,2006-07-18
6196,1102115,1992-07-17,
6197,855382,2001-07-18,
6198,1283699,2009-07-18,2009-07-18
6199,1732060,2014-07-18,2014-07-18
6200,12345,2006-07-18,2006-07-18
6201,360615,1995-07-18,1995-07-18
6202,212601,1993-07-18,1993-07-18
6203,327490,2000-07-17,2000-07-17
6204,232892,1992-07-17,1992-07-17
6205,1273716,2010-07-18,2010-07-18
6206,1475202,2011-07-18,2011-07-18
6207,26563,2007-07-18,2007-07-18
6208,393416,2005-07-18,
6209,134140,2000-07-17,2000-07-26
6210,20763,2007-07-18,2007-07-18
6211,980071,1994-07-18,
6212,1370918,1993-07-18,
6213,1382042,1993-07-18,1993-07-18
6214,17578,2006-07-18,2006-07-18
6215,10526,2006-07-18,2006-07-18
6216,106128,1998-07-18,1998-07-18
6217,131681,2000-07-17,2000-07-18
6218,167965,2004-07-17,2004-08-02
6219,1094865,2000-07-17,
6220,106147,1998-07-18,1998-07-18
6221,70494,1994-07-18,1994-07-18
6222,100601,1997-07-18,1997-07-19
6223,37469,2009-07-18,2009-07-18
6224,1134224,2005-07-19,
6225,378777,2007-07-19,
6226,726519,1996-07-18,1996-07-18
6227,401311,2003-07-19,
6228,1385637,1993-07-19,1993-07-19
6229,490695,2005-07-19,
6230,648875,2008-07-18,
6231,1073155,1997-07-19,
6232,1381828,1993-07-19,1993-07-19
6233,1574203,2012-07-18,2012-07-19
6234,1867987,2011-07-19,
6235,231748,1995-07-19,1995-07-19
6236,320634,2006-07-19,2006-07-21
6237,1050138,2002-07-19,
6238,17562,2006-07-19,2006-07-20
6239,750433,2002-07-19,
6240,1121709,1992-07-18,
6241,16877,2006-07-19,2006-07-19
6242,109132,1998-07-19,1998-07-22
6243,760511,2004-07-18,
6244,141956,2001-07-19,2001-07-19
6245,466243,2004-07-18,
6246,324088,2008-07-18,2008-07-19
6247,323897,2007-07-19,2007-07-20
6248,1654783,2013-07-19,2013-07-19
6249,235982,1998-07-19,1998-07-22
6250,294972,2002-07-19,2002-07-19
6251,1275457,2009-07-19,2009-07-19
6252,1048934,2002-07-19,
6253,398718,2007-07-19,
6254,129435,2000-07-18,2000-07-19
6255,1722305,2014-07-19,2014-07-19
6256,220335,1995-07-19,1995-07-19
6257,132303,2000-07-19,2000-07-19
6258,1133888,2004-07-19,
6259,1519284,2011-07-20,2011-07-20
6260,337487,2004-07-19,2004-07-20
6261,1264099,2002-07-20,2002-07-20
6262,13364,2006-07-20,2006-07-21
6263,187340,1998-07-20,1998-07-20
6264,1638976,2013-07-20,2013-07-20
6265,199936,1999-07-20,1999-07-20
6266,781768,1993-07-20,1993-07-20
6267,669997,2006-07-20,
6268,750431,2002-07-20,
6269,1375092,1995-07-20,1995-07-20
6270,158067,2003-07-20,2003-07-21
6271,1406675,1995-07-20,1995-07-20
6272,205420,1998-07-20,1998-07-20
6273,394224,2006-07-20,
6274,1779696,2014-07-20,2014-07-20
6275,336421,2009-07-20,2009-07-21
6276,23520,2007-07-20,2007-07-20
6277,1330012,2003-07-20,2003-07-20
6278,393908,2005-07-20,
6279,166041,2004-07-19,2004-07-20
6280,170674,2004-07-19,2004-07-20
6281,145508,2001-07-20,2001-07-20
6282,605854,1993-07-20,
6283,347576,2009-07-20,2009-07-20
6284,40449,2009-07-20,2009-07-20
6285,101477,1997-07-20,1997-07-20
6286,136107,2001-07-20,2001-07-20
6287,1294361,2008-07-20,2008-07-20
6288,9272,2006-07-21,2006-07-22
6289,105090,1998-07-21,1998-07-21
6290,1502320,2011-07-21,2011-07-21
6291,492035,2006-07-21,
6292,1870641,2015-07-21,2015-07-21
6293,169301,2004-07-20,2004-07-20
6294,51351,1992-07-20,1992-07-20
6295,463091,1998-07-21,
6296,1113450,2004-07-20,
6297,1397863,1996-07-20,1996-07-20
6298,244765,1997-07-21,1997-07-22
6299,712262,1993-07-21,1993-07-21
6300,344398,2004-07-20,2004-07-20
6301,946898,1998-07-21,
6302,1128538,2001-07-21,
6303,336778,2005-07-21,2005-07-21
6304,1124372,1992-07-20,
6305,284094,2006-07-21,2006-07-25
6306,1302024,2007-07-21,2007-07-21
6307,22403,2007-07-21,2007-07-22
6308,222245,1998-07-21,1998-07-22
6309,129064,2000-07-20,2000-07-21
6310,1523061,2009-07-21,2009-07-21
6311,182161,1998-07-21,1998-07-21
6312,689899,2004-07-20,
6313,9846,2006-07-21,2006-07-21
6314,1475207,2011-07-21,2011-07-21
6315,693930,1993-07-21,1993-07-21
6316,1414620,1997-07-21,1997-07-21
6317,338487,2003-07-21,2003-07-21
6318,228213,1994-07-21,1994-07-21
6319,127646,2000-07-20,2000-07-25
6320,1343475,2005-07-21,2005-07-21
6321,1117963,1999-07-21,
6322,203182,1992-07-21,1992-07-21
6323,1865718,2003-07-22,
6324,1698749,2013-07-22,
6325,30544,2008-07-21,2008-07-24
6326,1414483,1995-07-22,1995-07-22
6327,1067378,2007-07-22,
6328,1248907,2000-07-21,2000-07-21
6329,1582336,2012-07-21,2012-07-21
6330,1471220,2011-07-22,2011-07-23
6331,759151,1992-07-21,1992-07-21
6332,148181,2002-07-22,2002-08-02
6333,51817,1992-07-21,1992-07-22
6334,463829,1992-07-21,
6335,1403303,1995-07-22,1995-07-22
6336,20580,2007-07-22,2007-07-22
6337,336429,2009-07-22,2009-07-24
6338,297580,2003-07-22,2003-07-22
6339,1111853,1998-07-22,
6340,664719,2008-07-21,
6341,200626,1994-07-22,1994-07-22
6342,1632240,2012-07-21,
6343,344851,2006-07-22,2006-07-22
6344,633025,2006-07-22,
6345,1149036,2009-07-22,2009-07-22
6346,944402,2002-07-22,
6347,177186,1997-07-22,1997-07-22
6348,601952,2002-07-22,
6349,1206376,2010-07-22,
6350,357543,2000-07-21,2000-07-21
6351,1795120,2015-07-22,
6352,1544005,2010-07-22,
6353,1725798,2014-07-22,2014-07-23
6354,66477,1994-07-22,1994-07-22
6355,1564889,2012-07-21,2012-07-22
6356,1242692,2000-07-21,2000-07-21
6357,158775,2003-07-22,2003-07-24
6358,1082413,1997-07-22,
6359,199937,1999-07-22,1999-07-22
6360,1202016,2010-07-22,
6361,1303180,2007-07-22,2007-07-22
6362,61625,1994-07-22,1994-07-23
6363,292861,2009-07-23,2009-07-24
6364,267972,2006-07-23,2006-07-24
6365,466169,2002-07-23,
6366,1793336,2015-07-23,2015-07-23
6367,1100980,2005-07-23,
6368,229931,1994-07-23,1994-07-23
6369,1216936,2010-07-23,2010-07-23
6370,755679,1995-07-23,1995-07-24
6371,1870585,2015-07-23,2015-07-23
6372,281814,2001-07-23,2001-07-23
6373,1216581,2010-07-23,2010-07-24
6374,759514,2003-07-23,2003-07-24
6375,16173,2006-07-23,2006-07-24
6376,1357848,2010-07-23,2010-07-24
6377,345836,2002-07-23,2002-07-23
6378,957270,1998-07-23,
6379,403751,2008-07-22,
6380,291811,2004-07-22,2004-07-22
6381,192626,1992-07-22,1992-07-22
6382,71523,1994-07-23,1994-07-23
6383,1277486,2002-07-23,2002-07-23
6384,351080,2003-07-23,
6385,1064842,2002-07-23,2002-07-23
6386,1279221,2009-07-23,2009-07-23
6387,1068155,1995-07-23,
6388,1072815,1996-07-22,
6389,1739649,2014-07-23,2014-07-23
6390,59134,1993-07-23,1993-07-25
6391,1248912,2000-07-22,2000-07-22
6392,1146484,2010-07-23,2010-07-23
6393,1121474,2003-07-23,
6394,1381731,1995-07-23,1995-07-23
6395,232288,1992-07-22,1992-07-22
6396,28594,2008-07-22,2008-07-22
6397,1564463,2012-07-22,2012-07-23
6398,1813782,2015-07-23,
6399,851602,2000-07-22,
6400,1178468,2010-07-23,2010-07-23
6401,41464,2009-07-23,2009-07-24
6402,712842,2000-07-22,2000-07-22
6403,1396597,1993-07-23,1993-07-23
6404,195552,1998-07-23,1998-07-23
6405,1342946,2005-07-23,2005-07-23
6406,1809677,2015-07-23,
6407,1137305,1992-07-22,
6408,155218,2003-07-23,2003-07-23
6409,72822,1994-07-23,1994-07-23
6410,295634,2002-07-23,2002-07-23
6411,1604800,2012-07-23,
6412,1567771,2012-07-23,2012-07-23
6413,355488,2006-07-24,
6414,1732958,2014-07-24,2014-07-25
6415,523879,2007-07-24,
6416,316050,2005-07-24,2005-07-26
6417,63106,1994-07-24,1994-07-25
6418,873890,1998-07-24,
6419,561529,2005-07-24,
6420,290695,2008-07-23,2008-07-24
6421,265210,2006-07-24,2006-07-24
